,totaltraveltime,day,mean_temp,rain,snow,hail,snowfall,precip,red_sox_game,prevlinkratio,prevtotaltraveltime,date,time,holiday,friday_bforholiday,school_holiday
34,16.383333333,1,41,0,0,0,0.0,0.0,0,0.849413722384,15.05,2014-04-01,11:09:30,0.0,0.0,0.0
35,11.516666667,1,41,0,0,0,0.0,0.0,0,0.849413722384,14.983333333,2014-04-01,11:18:42,0.0,0.0,0.0
36,19.65,1,41,0,0,0,0.0,0.0,0,0.90908328154,16.383333333,2014-04-01,11:33:19.000020,0.0,0.0,0.0
37,18.783333333,1,41,0,0,0,0.0,0.0,0,1.1828612582,11.516666667,2014-04-01,11:40:54,0.0,0.0,0.0
38,14.766666667,1,41,0,0,0,0.0,0.0,0,1.21445102453,19.65,2014-04-01,12:05:28.999980,0.0,0.0,0.0
39,17.416666667,1,41,0,0,0,0.0,0.0,0,0.877493515002,18.783333333,2014-04-01,12:35:34.999980,0.0,0.0,0.0
40,17.733333334,1,41,0,0,0,0.0,0.0,0,0.831863852156,14.766666667,2014-04-01,12:36:24,0.0,0.0,0.0
41,17.6,1,41,0,0,0,0.0,0.0,0,0.898553359361,17.416666667,2014-04-01,12:58:16.999980,0.0,0.0,0.0
42,15.316666667,1,41,0,0,0,0.0,0.0,0,1.15829143971,17.733333334,2014-04-01,13:03:55.000020,0.0,0.0,0.0
43,15.966666667,1,41,0,0,0,0.0,0.0,0,1.05299221792,17.6,2014-04-01,13:18:12,0.0,0.0,0.0
44,13.716666667,1,41,0,0,0,0.0,0.0,0,0.884513463052,15.316666667,2014-04-01,13:34:34.000020,0.0,0.0,0.0
45,18.583333333,1,41,0,0,0,0.0,0.0,0,0.873983540872,15.966666667,2014-04-01,13:47:28.000020,0.0,0.0,0.0
46,16.2,1,41,0,0,0,0.0,0.0,0,1.34081009089,13.716666667,2014-04-01,14:05:22.000020,0.0,0.0,0.0
47,15.416666667,1,41,0,0,0,0.0,0.0,0,1.08107201033,18.583333333,2014-04-01,14:12:28.000020,0.0,0.0,0.0
48,15.283333333,1,41,0,0,0,0.0,0.0,0,1.1442515434,16.2,2014-04-01,14:26:04.999980,0.0,0.0,0.0
49,19.8,1,41,0,0,0,0.0,0.0,0,0.881003488922,15.416666667,2014-04-01,14:40:48,0.0,0.0,0.0
50,15.1,1,41,0,0,0,0.0,0.0,0,1.34783003894,15.283333333,2014-04-01,14:51:04.999980,0.0,0.0,0.0
51,15.716666667,1,41,0,0,0,0.0,0.0,0,1.12670167317,19.8,2014-04-01,14:55:31.999979,0.0,0.0,0.0
52,15.2,1,41,0,0,0,0.0,0.0,0,1.11266177686,15.1,2014-04-01,15:15:25.999980,0.0,0.0,0.0
53,19.75,1,41,0,0,0,0.0,0.0,0,1.02140245138,15.716666667,2014-04-01,15:23:16.999980,0.0,0.0,0.0
54,15.216666666,1,41,0,0,0,0.0,0.0,0,1.14425154361,15.2,2014-04-01,15:36:30,0.0,0.0,0.0
55,14.25,1,41,0,0,0,0.0,0.0,0,1.05650219184,19.75,2014-04-01,15:41:00,0.0,0.0,0.0
56,19.533333333,1,41,0,0,0,0.0,0.0,0,1.00385258094,15.216666666,2014-04-01,16:18:34.999980,0.0,0.0,0.0
57,21.316666667,1,41,0,0,0,0.0,0.0,0,1.20743107648,14.25,2014-04-01,16:37:30,0.0,0.0,0.0
58,13.01666667,1,41,0,0,0,0.0,0.0,0,1.43908936526,19.533333333,2014-04-01,16:42:07.000020,0.0,0.0,0.0
59,15.6,1,41,0,0,0,0.0,0.0,0,0.761664371663,21.316666667,2014-04-01,16:44:30,0.0,0.0,0.0
60,24.55,1,41,0,0,0,0.0,0.0,0,1.05650219057,13.01666667,2014-04-01,16:50:48,0.0,0.0,0.0
61,20.78333333,1,41,0,0,0,0.0,0.0,0,1.08809195922,15.6,2014-04-01,17:12:34.000020,0.0,0.0,0.0
62,19.1,1,41,0,0,0,0.0,0.0,0,1.11617175099,24.55,2014-04-01,17:14:46.000020,0.0,0.0,0.0
63,20.08333334,1,41,0,0,0,0.0,0.0,0,0.863453618693,20.78333333,2014-04-01,17:25:13.000020,0.0,0.0,0.0
64,17.55,1,41,0,0,0,0.0,0.0,0,1.09160193398,19.1,2014-04-01,17:30:07.999980,0.0,0.0,0.0
65,17.48333333,1,41,0,0,0,0.0,0.0,0,1.11617175099,20.08333334,2014-04-01,17:44:40.999980,0.0,0.0,0.0
66,15.03333333,1,41,0,0,0,0.0,0.0,0,1.28816047852,17.55,2014-04-01,17:44:55.000020,0.0,0.0,0.0
67,14.91666667,1,41,0,0,0,0.0,0.0,0,0.828353877394,17.48333333,2014-04-01,18:12:22.000020,0.0,0.0,0.0
68,15.68333333,1,41,0,0,0,0.0,0.0,0,0.863453618693,15.03333333,2014-04-01,18:19:33,0.0,0.0,0.0
69,17.9,1,41,0,0,0,0.0,0.0,0,1.04246229574,14.91666667,2014-04-01,18:21:34.999980,0.0,0.0,0.0
70,15.88333333,1,41,0,0,0,0.0,0.0,0,0.765174344319,15.68333333,2014-04-01,18:27:30,0.0,0.0,0.0
71,17.53333333,1,41,0,0,0,0.0,0.0,0,1.08809195922,17.9,2014-04-01,18:38:06,0.0,0.0,0.0
72,13.2,1,41,0,0,0,0.0,0.0,0,1.33730011676,15.88333333,2014-04-01,18:48:07.999980,0.0,0.0,0.0
73,17.01666667,1,41,0,0,0,0.0,0.0,0,0.761664369557,17.53333333,2014-04-01,18:52:01.000020,0.0,0.0,0.0
74,17.56666666,1,41,0,0,0,0.0,0.0,0,1.11617175099,13.2,2014-04-01,18:54:22.999980,0.0,0.0,0.0
75,15.03333334,1,41,0,0,0,0.0,0.0,0,1.15829143971,17.01666667,2014-04-01,19:02:04.000020,0.0,0.0,0.0
76,12.48333333,1,41,0,0,0,0.0,0.0,0,1.10564182881,17.56666666,2014-04-01,19:09:37.000020,0.0,0.0,0.0
77,14.95,1,41,0,0,0,0.0,0.0,0,0.898553357887,15.03333334,2014-04-01,19:20:28.000020,0.0,0.0,0.0
78,15.91666667,1,41,0,0,0,0.0,0.0,0,0.954712943544,12.48333333,2014-04-01,19:24:06,0.0,0.0,0.0
79,17.21666667,1,41,0,0,0,0.0,0.0,0,1.14074157011,14.95,2014-04-01,19:36:58.000020,0.0,0.0,0.0
80,19.88333334,1,41,0,0,0,0.0,0.0,0,1.33730011676,15.91666667,2014-04-01,19:53:19.000020,0.0,0.0,0.0
81,15.86666667,1,41,0,0,0,0.0,0.0,0,1.61809804294,17.21666667,2014-04-01,19:55:34.999980,0.0,0.0,0.0
82,11.41666667,1,41,0,0,0,0.0,0.0,0,1.15127149229,19.88333334,2014-04-01,19:55:37.000020,0.0,0.0,0.0
83,14.08333333,1,41,0,0,0,0.0,0.0,0,0.916103229589,15.86666667,2014-04-01,20:18:03,0.0,0.0,0.0
84,15.46666667,1,41,0,0,0,0.0,0.0,0,0.842393774335,11.41666667,2014-04-01,20:29:37.000020,0.0,0.0,0.0
85,15.15,1,41,0,0,0,0.0,0.0,0,0.870473566111,14.08333333,2014-04-01,20:30:31.000020,0.0,0.0,0.0
86,13.91666667,1,41,0,0,0,0.0,0.0,0,0.852923696514,15.46666667,2014-04-01,20:53:12,0.0,0.0,0.0
87,13.86666666,1,41,0,0,0,0.0,0.0,0,0.961732893068,15.15,2014-04-01,20:58:04.999980,0.0,0.0,0.0
88,11.6,1,41,0,0,0,0.0,0.0,0,0.607225511631,13.91666667,2014-04-01,21:27:48,0.0,0.0,0.0
89,16.33333333,1,41,0,0,0,0.0,0.0,0,0.923123179113,13.86666666,2014-04-01,21:34:07.000020,0.0,0.0,0.0
90,11.25,1,41,0,0,0,0.0,0.0,0,0.845903749097,11.6,2014-04-01,21:38:45,0.0,0.0,0.0
91,12.56666667,1,41,0,0,0,0.0,0.0,0,0.579145719855,16.33333333,2014-04-01,21:55:07.000020,0.0,0.0,0.0
92,13.4,1,41,0,0,0,0.0,0.0,0,0.849413723858,11.25,2014-04-01,22:18:18,0.0,0.0,0.0
93,12.58333334,1,41,0,0,0,0.0,0.0,0,0.831863852156,12.56666667,2014-04-01,22:26:03,0.0,0.0,0.0
94,9.21666667,1,41,0,0,0,0.0,0.0,0,0.845903749097,13.4,2014-04-01,22:38:46.999980,0.0,0.0,0.0
95,12.6,1,41,0,0,0,0.0,0.0,0,0.561595850259,12.58333334,2014-04-01,22:59:06,0.0,0.0,0.0
96,9.31666667,1,41,0,0,0,0.0,0.0,0,0.856433671276,9.21666667,2014-04-01,23:06:43.000020,0.0,0.0,0.0
97,12.65,1,41,0,0,0,0.0,0.0,0,0.600205564214,12.6,2014-04-01,23:20:48,0.0,0.0,0.0
98,13.85,1,41,0,0,0,0.0,0.0,0,0.673915019468,9.31666667,2014-04-01,23:26:24,0.0,0.0,0.0
99,16.61666667,1,41,0,0,0,0.0,0.0,0,0.940673048709,12.65,2014-04-01,23:42:57,0.0,0.0,0.0
100,17.4,1,41,0,0,0,0.0,0.0,0,0.607225511631,13.85,2014-04-01,23:55:18,0.0,0.0,0.0
101,9.96666667,2,42,0,0,0,0.0,0.0,0,0.0947692996127,16.61666667,2014-04-02,00:03:51,0.0,0.0,0.0
102,10.08333333,2,42,0,0,0,0.0,0.0,0,0.84800965083,17.4,2014-04-02,00:25:19.000020,0.0,0.0,0.0
103,12.36666667,2,42,0,0,0,0.0,0.0,0,0.576783891596,9.96666667,2014-04-02,00:32:43.000020,0.0,0.0,0.0
104,9.4,2,42,0,0,0,0.0,0.0,0,0.83770993848,10.08333333,2014-04-02,00:42:22.999980,0.0,0.0,0.0
105,10.35,2,42,0,0,0,0.0,0.0,0,0.573350653459,12.36666667,2014-04-02,04:57:36,0.0,0.0,0.0
106,11.433333333,2,42,0,0,0,0.0,0.0,0,0.600816553814,9.4,2014-04-02,05:30:31.999979,0.0,0.0,0.0
107,12.816666667,2,42,0,0,0,0.0,0.0,0,0.631715690864,10.35,2014-04-02,05:42:15,0.0,0.0,0.0
108,10.833333334,2,42,0,0,0,0.0,0.0,0,0.848009650212,11.433333333,2014-04-02,05:58:43.999980,0.0,0.0,0.0
109,10.166666666,2,42,0,0,0,0.0,0.0,0,0.714113389663,12.816666667,2014-04-02,06:14:48,0.0,0.0,0.0
110,11.4,2,42,0,0,0,0.0,0.0,0,0.707246914626,10.833333334,2014-04-02,06:28:19.999980,0.0,0.0,0.0
111,9.7,2,42,0,0,0,0.0,0.0,0,0.672914540264,10.166666666,2014-04-02,06:36:01.000020,0.0,0.0,0.0
112,13.616666667,2,42,0,0,0,0.0,0.0,0,0.690080727445,11.4,2014-04-02,06:53:28.999980,0.0,0.0,0.0
113,13.45,2,42,0,0,0,0.0,0.0,0,0.731279576844,9.7,2014-04-02,06:55:31.999979,0.0,0.0,0.0
114,12.1,2,42,0,0,0,0.0,0.0,0,0.714113389663,13.616666667,2014-04-02,07:05:04.999980,0.0,0.0,0.0
115,18.733333333,2,42,0,0,0,0.0,0.0,0,0.696947202276,13.45,2014-04-02,07:26:45,0.0,0.0,0.0
116,15.933333334,2,42,0,0,0,0.0,0.0,0,1.00593857277,12.1,2014-04-02,07:33:34.000020,0.0,0.0,0.0
117,11.766666667,2,42,0,0,0,0.0,0.0,0,1.02997123499,18.733333333,2014-04-02,07:49:36,0.0,0.0,0.0
118,18.833333333,2,42,0,0,0,0.0,0.0,0,0.727846339532,15.933333334,2014-04-02,07:57:21,0.0,0.0,0.0
119,16.9,2,42,0,0,0,0.0,0.0,0,1.08146979674,11.766666667,2014-04-02,08:01:31.000020,0.0,0.0,0.0
120,23.2,2,42,0,0,0,0.0,0.0,0,0.844576412694,18.833333333,2014-04-02,08:19:04.999980,0.0,0.0,0.0
121,17.466666666,2,42,0,0,0,0.0,0.0,0,2.01187714575,16.9,2014-04-02,08:24:04.000020,0.0,0.0,0.0
122,16.666666667,2,42,0,0,0,0.0,0.0,0,1.16386749554,23.2,2014-04-02,08:39:04.000020,0.0,0.0,0.0
123,18.016666667,2,42,0,0,0,0.0,0.0,0,1.09520274661,17.466666666,2014-04-02,08:42:40.999980,0.0,0.0,0.0
124,18.716666667,2,42,0,0,0,0.0,0.0,0,1.07117008439,16.666666667,2014-04-02,08:52:55.000020,0.0,0.0,0.0
125,16.05,2,42,0,0,0,0.0,0.0,0,1.08490303426,18.016666667,2014-04-02,09:02:39,0.0,0.0,0.0
126,15.833333333,2,42,0,0,0,0.0,0.0,0,1.03683770982,18.716666667,2014-04-02,09:17:46.999980,0.0,0.0,0.0
127,14.85,2,42,0,0,0,0.0,0.0,0,1.00250533546,16.05,2014-04-02,09:29:34.000020,0.0,0.0,0.0
128,16.2,2,42,0,0,0,0.0,0.0,0,1.04027094734,15.833333333,2014-04-02,09:31:07.000020,0.0,0.0,0.0
129,14.916666667,2,42,0,0,0,0.0,0.0,0,0.995638860424,14.85,2014-04-02,09:34:10.999980,0.0,0.0,0.0
130,17.683333333,2,42,0,0,0,0.0,0.0,0,0.961306486061,16.2,2014-04-02,10:03:16.000020,0.0,0.0,0.0
131,12.9,2,42,0,0,0,0.0,0.0,0,1.13983483332,14.916666667,2014-04-02,10:04:10.000020,0.0,0.0,0.0
132,16.35,2,42,0,0,0,0.0,0.0,0,0.913241161624,17.683333333,2014-04-02,10:15:16.000020,0.0,0.0,0.0
133,16.1,2,42,0,0,0,0.0,0.0,0,0.947573536193,12.9,2014-04-02,10:31:57,0.0,0.0,0.0
134,14.233333334,2,42,0,0,0,0.0,0.0,0,0.841143175175,16.35,2014-04-02,10:52:58.999980,0.0,0.0,0.0
135,19.916666667,2,42,0,0,0,0.0,0.0,0,0.865175837394,16.1,2014-04-02,11:01:03,0.0,0.0,0.0
136,15.15,2,42,0,0,0,0.0,0.0,0,0.98533914828,14.233333334,2014-04-02,11:04:31.000020,0.0,0.0,0.0
137,16.266666667,2,42,0,0,0,0.0,0.0,0,0.902941449481,19.916666667,2014-04-02,11:41:37.000020,0.0,0.0,0.0
138,18.666666667,2,42,0,0,0,0.0,0.0,0,1.11236893379,15.15,2014-04-02,11:41:51,0.0,0.0,0.0
139,15.433333334,2,42,0,0,0,0.0,0.0,0,0.995638860424,16.266666667,2014-04-02,11:57:34.000020,0.0,0.0,0.0
140,16.516666667,2,42,0,0,0,0.0,0.0,0,1.06087037204,18.666666667,2014-04-02,12:20:37.000020,0.0,0.0,0.0
141,17.2,2,42,0,0,0,0.0,0.0,0,0.858309362562,15.433333334,2014-04-02,12:21:07.999980,0.0,0.0,0.0
142,16.083333334,2,42,0,0,0,0.0,0.0,0,1.00593857277,16.516666667,2014-04-02,12:44:07.000020,0.0,0.0,0.0
143,14.9,2,42,0,0,0,0.0,0.0,0,1.12266864614,17.2,2014-04-02,13:04:49.000020,0.0,0.0,0.0
144,17.233333333,2,42,0,0,0,0.0,0.0,0,0.875475549743,16.083333334,2014-04-02,13:07:16.000020,0.0,0.0,0.0
145,16.466666667,2,42,0,0,0,0.0,0.0,0,1.08146979674,14.9,2014-04-02,13:32:21,0.0,0.0,0.0
146,20.233333333,2,42,0,0,0,0.0,0.0,0,1.20849958246,17.233333333,2014-04-02,13:42:22.000020,0.0,0.0,0.0
147,13.933333334,2,42,0,0,0,0.0,0.0,0,1.23253224447,16.466666667,2014-04-02,14:01:55.000020,0.0,0.0,0.0
148,15.05,2,42,0,0,0,0.0,0.0,0,0.666048065432,20.233333333,2014-04-02,14:12:30,0.0,0.0,0.0
149,15.266666666,2,42,0,0,0,0.0,0.0,0,0.823976987994,13.933333334,2014-04-02,14:14:21,0.0,0.0,0.0
150,15.033333333,2,42,0,0,0,0.0,0.0,0,0.885775262093,15.05,2014-04-02,14:35:27,0.0,0.0,0.0
151,15.133333333,2,42,0,0,0,0.0,0.0,0,0.844576412694,15.266666666,2014-04-02,14:36:36,0.0,0.0,0.0
152,21.283333334,2,42,0,0,0,0.0,0.0,0,1.18790015755,15.033333333,2014-04-02,15:09:48,0.0,0.0,0.0
153,14.2,2,42,0,0,0,0.0,0.0,0,1.29433051878,15.133333333,2014-04-02,15:18:33,0.0,0.0,0.0
154,18.833333333,2,42,0,0,0,0.0,0.0,0,0.799944325775,21.283333334,2014-04-02,15:20:49.000020,0.0,0.0,0.0
155,17.716666666,2,42,0,0,0,0.0,0.0,0,1.07803655922,14.2,2014-04-02,15:42:39,0.0,0.0,0.0
156,17.383333333,2,42,0,0,0,0.0,0.0,0,1.33552936797,18.833333333,2014-04-02,15:53:22.999980,0.0,0.0,0.0
157,15.566666667,2,42,0,0,0,0.0,0.0,0,1.10206922144,17.716666666,2014-04-02,16:09:25.999980,0.0,0.0,0.0
158,17.233333333,2,42,0,0,0,0.0,0.0,0,1.06087037204,17.383333333,2014-04-02,16:16:03,0.0,0.0,0.0
159,15.783333334,2,42,0,0,0,0.0,0.0,0,1.05743713452,15.566666667,2014-04-02,16:22:37.999980,0.0,0.0,0.0
160,22.08333333,2,42,0,0,0,0.0,0.0,0,1.24969843186,17.233333333,2014-04-02,16:29:33,0.0,0.0,0.0
161,13.58333333,2,42,0,0,0,0.0,0.0,0,1.01967152264,15.783333334,2014-04-02,16:38:36,0.0,0.0,0.0
162,16.35,2,42,0,0,0,0.0,0.0,0,0.796511089081,22.08333333,2014-04-02,16:48:07.000020,0.0,0.0,0.0
163,15.21666666,2,42,0,0,0,0.0,0.0,0,1.04027094734,13.58333333,2014-04-02,16:54:07.999980,0.0,0.0,0.0
164,16.41666666,2,42,0,0,0,0.0,0.0,0,0.813677275644,16.35,2014-04-02,17:17:25.999980,0.0,0.0,0.0
165,5.68333333,2,42,0,0,0,0.0,0.0,0,0.957873248543,15.21666666,2014-04-02,17:17:40.000020,0.0,0.0,0.0
166,16.33333334,2,42,0,0,0,0.0,0.0,0,1.60332188845,16.41666666,2014-04-02,17:18:19.000020,0.0,0.0,0.0
167,16.31666666,2,42,0,0,0,0.0,0.0,0,0.755312239681,5.68333333,2014-04-02,17:30:00,0.0,0.0,0.0
168,19.63333333,2,42,0,0,0,0.0,0.0,0,0.988772385593,16.33333334,2014-04-02,17:34:36,0.0,0.0,0.0
169,15.38333334,2,42,0,0,0,0.0,0.0,0,1.01967152264,16.31666666,2014-04-02,17:53:04.999980,0.0,0.0,0.0
170,16.38333333,2,42,0,0,0,0.0,0.0,0,1.28059756953,19.63333333,2014-04-02,17:54:43.999980,0.0,0.0,0.0
171,14.73333333,2,42,0,0,0,0.0,0.0,0,0.992205621669,15.38333334,2014-04-02,18:02:19.000020,0.0,0.0,0.0
172,17.68333333,2,42,0,0,0,0.0,0.0,0,1.06430361018,16.38333333,2014-04-02,18:17:19.000020,0.0,0.0,0.0
173,14.88333333,2,42,0,0,0,0.0,0.0,0,1.41106059194,14.73333333,2014-04-02,18:18:37.000020,0.0,0.0,0.0
174,13.1,2,42,0,0,0,0.0,0.0,0,0.992205621669,17.68333333,2014-04-02,18:29:37.000020,0.0,0.0,0.0
175,15.61666667,2,42,0,0,0,0.0,0.0,0,0.690080727445,14.88333333,2014-04-02,18:31:30,0.0,0.0,0.0
176,18.65,2,42,0,0,0,0.0,0.0,0,1.08146979674,13.1,2014-04-02,19:02:19.999980,0.0,0.0,0.0
177,18.81666667,2,42,0,0,0,0.0,0.0,0,1.34239584363,15.61666667,2014-04-02,19:02:27,0.0,0.0,0.0
178,14.88333334,2,42,0,0,0,0.0,0.0,0,1.18446692024,18.65,2014-04-02,19:05:52.000020,0.0,0.0,0.0
179,14.78333333,2,42,0,0,0,0.0,0.0,0,1.11580217193,18.81666667,2014-04-02,19:14:28.999980,0.0,0.0,0.0
180,15.08333333,2,42,0,0,0,0.0,0.0,0,0.85830936318,14.88333334,2014-04-02,19:17:49.000020,0.0,0.0,0.0
181,19.93333334,2,42,0,0,0,0.0,0.0,0,0.82741022407,14.78333333,2014-04-02,19:25:48,0.0,0.0,0.0
182,17.51666667,2,42,0,0,0,0.0,0.0,0,1.12266864614,15.08333333,2014-04-02,19:37:16.999980,0.0,0.0,0.0
183,13.68333333,2,42,0,0,0,0.0,0.0,0,1.1604342574,19.93333334,2014-04-02,19:45:13.000020,0.0,0.0,0.0
184,15.85,2,42,0,0,0,0.0,0.0,0,0.830843462207,17.51666667,2014-04-02,19:58:01.999980,0.0,0.0,0.0
185,16.36666667,2,42,0,0,0,0.0,0.0,0,1.03340447313,13.68333333,2014-04-02,20:00:40.000020,0.0,0.0,0.0
186,13.46666667,2,42,0,0,0,0.0,0.0,0,0.951006774329,15.85,2014-04-02,20:21:27,0.0,0.0,0.0
187,13.88333333,2,42,0,0,0,0.0,0.0,0,0.817110513781,16.36666667,2014-04-02,20:30:22.000020,0.0,0.0,0.0
188,13.8,2,42,0,0,0,0.0,0.0,0,0.86860907553,13.46666667,2014-04-02,20:38:04.000020,0.0,0.0,0.0
189,16.26666667,2,42,0,0,0,0.0,0.0,0,0.861742601317,13.88333333,2014-04-02,20:58:40.999980,0.0,0.0,0.0
190,17.2,2,42,0,0,0,0.0,0.0,0,1.15700102133,13.8,2014-04-02,21:01:31.000020,0.0,0.0,0.0
191,14.71666666,2,42,0,0,0,0.0,0.0,0,1.46255915369,16.26666667,2014-04-02,21:23:16.000020,0.0,0.0,0.0
192,12.16666666,2,42,0,0,0,0.0,0.0,0,1.02310475872,17.2,2014-04-02,21:28:13.000020,0.0,0.0,0.0
193,15.15,2,42,0,0,0,0.0,0.0,0,0.758745475758,14.71666666,2014-04-02,21:39:22.999980,0.0,0.0,0.0
194,13.76666667,2,42,0,0,0,0.0,0.0,0,0.89950821258,12.16666666,2014-04-02,22:15:34.999980,0.0,0.0,0.0
195,12.7,2,42,0,0,0,0.0,0.0,0,0.844576412694,15.15,2014-04-02,22:30:40.000020,0.0,0.0,0.0
196,12.28333333,2,42,0,0,0,0.0,0.0,0,0.84800964877,13.76666667,2014-04-02,22:42:52.999980,0.0,0.0,0.0
197,15.35,2,42,0,0,0,0.0,0.0,0,0.923540873356,12.7,2014-04-02,23:02:37.000020,0.0,0.0,0.0
198,10.61666667,2,42,0,0,0,0.0,0.0,0,1.30806346844,12.28333333,2014-04-02,23:02:43.999980,0.0,0.0,0.0
199,13.68333333,2,42,0,0,0,0.0,0.0,0,0.607683028645,15.35,2014-04-02,23:19:31.999979,0.0,0.0,0.0
200,17.56666666,2,42,0,0,0,0.0,0.0,0,0.975039435106,10.61666667,2014-04-02,23:44:21,0.0,0.0,0.0
201,17.58333334,2,42,0,0,0,0.0,0.0,0,0.769045188108,13.68333333,2014-04-02,23:58:37.000020,0.0,0.0,0.0
202,8.65,3,44,0,0,0,0.0,0.0,0,1.43852649291,17.56666666,2014-04-03,00:10:55.000020,0.0,0.0,0.0
203,12.48333333,3,44,0,0,0,0.0,0.0,0,0.544451904511,17.58333334,2014-04-03,00:22:36,0.0,0.0,0.0
204,10.21666667,3,44,0,0,0,0.0,0.0,0,0.940416925974,8.65,2014-04-03,00:47:30,0.0,0.0,0.0
205,8.0,3,44,0,0,0,0.0,0.0,0,0.729235582514,12.48333333,2014-04-03,01:04:04.000020,0.0,0.0,0.0
206,9.25,3,44,0,0,0,0.0,0.0,0,0.544451904511,10.21666667,2014-04-03,05:00:12,0.0,0.0,0.0
